Name,Tags
1. Building a To Do List using Svelte - Beginner Svelte Project Tutorial,https://www.youtube.com/watch?v=s1B3kadwhFU
2.Building A Svelte 3 Todo App From Start To Deployment,https://www.youtube.com/watch?v=jmXvpJxwFyc
